"","County Name","CBSA","CBSA Name","ZIP","area_rent_br0","area_rent_br1","area_rent_br2","area_rent_br3","area_rent_br4","year"
"1665","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98006,1140,1330,1620,2390,2870,2015
"1666","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98007,960,1120,1370,2020,2430,2015
"1667","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98008,1120,1310,1600,2360,2830,2015
"1668","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98010,490,570,700,1030,1240,2015
"1669","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98011,890,1040,1270,1870,2250,2015
"1670","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98014,800,930,1140,1680,2020,2015
"1671","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98019,1080,1260,1540,2270,2730,2015
"1672","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98022,710,830,1010,1490,1790,2015
"1673","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98023,800,930,1140,1680,2020,2015
"1674","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98024,930,1090,1330,1960,2360,2015
"1675","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98027,990,1160,1410,2080,2500,2015
"1676","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98028,790,920,1120,1650,1980,2015
"1677","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98029,1190,1390,1700,2510,3010,2015
"1678","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98030,740,870,1060,1560,1880,2015
"1679","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98031,830,970,1180,1740,2090,2015
"1680","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98032,740,860,1050,1550,1860,2015
"1681","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98033,1120,1310,1600,2360,2830,2015
"1682","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98034,930,1090,1330,1960,2360,2015
"1683","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98035,820,960,1170,1720,2070,2015
"1684","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98038,890,1040,1270,1870,2250,2015
"1685","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98039,820,960,1170,1720,2070,2015
"1686","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98040,1090,1270,1550,2280,2750,2015
"1687","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98042,1020,1200,1460,2150,2590,2015
"1688","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98045,820,960,1170,1720,2070,2015
"1689","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98047,740,860,1050,1550,1860,2015
"1690","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98050,820,960,1170,1720,2070,2015
"1691","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98051,730,850,1040,1530,1840,2015
"1692","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98052,1030,1210,1470,2170,2600,2015
"1693","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98053,1190,1390,1700,2510,3010,2015
"1694","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98055,820,960,1170,1720,2070,2015
"1695","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98056,770,900,1100,1620,1950,2015
"1696","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98057,740,870,1060,1560,1880,2015
"1697","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98058,960,1120,1370,2020,2430,2015
"1698","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98059,920,1070,1310,1930,2320,2015
"1699","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98063,820,960,1170,1720,2070,2015
"1700","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98065,1190,1390,1700,2510,3010,2015
"1701","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98068,820,960,1170,1720,2070,2015
"1702","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98070,780,910,1110,1640,1970,2015
"1703","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98072,880,1030,1260,1860,2230,2015
"1704","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98074,1190,1390,1700,2510,3010,2015
"1705","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98075,1190,1390,1690,2490,2990,2015
"1706","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98077,1170,1370,1670,2460,2960,2015
"1707","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98083,820,960,1170,1720,2070,2015
"1708","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98089,820,960,1170,1720,2070,2015
"1709","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98092,820,960,1170,1720,2070,2015
"1710","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98093,820,960,1170,1720,2070,2015
"1711","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98101,760,890,1090,1610,1930,2015
"1712","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98102,760,890,1090,1610,1930,2015
"1713","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98103,830,970,1180,1740,2090,2015
"1714","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98104,650,760,930,1370,1650,2015
"1715","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98105,770,900,1100,1620,1950,2015
"1716","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98106,790,930,1130,1670,2000,2015
"1717","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98107,790,930,1130,1670,2000,2015
"1718","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98108,760,890,1080,1590,1910,2015
"1719","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98109,840,980,1200,1770,2130,2015
"1720","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98112,920,1070,1310,1930,2320,2015
"1721","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98113,820,960,1170,1720,2070,2015
"1722","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98114,820,960,1170,1720,2070,2015
"1723","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98115,880,1030,1250,1840,2210,2015
"1724","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98116,860,1000,1220,1800,2160,2015
"1725","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98117,830,970,1180,1740,2090,2015
"1726","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98118,720,840,1020,1500,1810,2015
"1727","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98119,790,920,1120,1650,1980,2015
"1728","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98121,910,1070,1300,1920,2300,2015
"1729","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98122,760,890,1080,1590,1910,2015
"1730","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98125,720,840,1030,1520,1820,2015
"1731","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98126,860,1000,1220,1800,2160,2015
"1732","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98127,820,960,1170,1720,2070,2015
"1733","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98133,760,890,1090,1610,1930,2015
"1734","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98134,980,1150,1400,2060,2480,2015
"1735","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98136,850,990,1210,1780,2140,2015
"1736","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98139,820,960,1170,1720,2070,2015
"1737","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98144,690,800,980,1440,1740,2015
"1738","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98145,820,960,1170,1720,2070,2015
"1739","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98146,760,890,1080,1590,1910,2015
"1740","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98148,720,840,1030,1520,1820,2015
"1741","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98155,810,940,1150,1690,2040,2015
"1742","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98164,820,960,1170,1720,2070,2015
"1743","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98166,690,810,990,1460,1750,2015
"1744","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98168,730,850,1040,1530,1840,2015
"1745","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98177,950,1110,1350,1990,2390,2015
"1746","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98178,800,930,1140,1680,2020,2015
"1747","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98188,690,810,990,1460,1750,2015
"1748","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98194,820,960,1170,1720,2070,2015
"1749","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98198,720,840,1020,1500,1810,2015
"1750","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98199,860,1000,1220,1800,2160,2015
"1751","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98224,470,550,670,990,1190,2015
"1752","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98288,670,780,950,1400,1680,2015
"1753","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98354,820,960,1170,1720,2070,2015
"1754","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98061,610,780,1020,1460,1750,2015
"1755","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98110,730,940,1230,1770,2110,2015
"1756","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98310,520,670,880,1260,1510,2015
"1757","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98311,620,800,1050,1510,1800,2015
"1758","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98312,570,720,950,1360,1630,2015
"1759","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98314,610,780,1020,1460,1750,2015
"1760","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98315,760,980,1280,1840,2190,2015
"1761","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98329,610,780,1020,1460,1750,2015
"1762","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98337,460,590,770,1110,1320,2015
"1763","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98340,610,780,1020,1460,1750,2015
"1764","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98342,630,810,1060,1520,1810,2015
"1765","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98345,610,780,1020,1460,1750,2015
"1766","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98346,670,850,1120,1610,1920,2015
"1767","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98353,610,780,1020,1460,1750,2015
"1768","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98359,810,1040,1360,1950,2330,2015
"1769","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98364,610,780,1020,1460,1750,2015
"1770","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98366,550,710,930,1340,1590,2015
"1771","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98367,650,830,1090,1570,1870,2015
"1772","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98370,740,950,1240,1780,2120,2015
"1773","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98380,910,1170,1530,2200,2620,2015
"1774","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98383,670,860,1130,1620,1930,2015
"1775","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98392,670,860,1130,1620,1930,2015
"1776","Kitsap County","14740","Bremerton-Silverdale, WA MSA",98393,610,780,1020,1460,1750,2015
"1777","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98022,710,830,1010,1490,1790,2015
"1778","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98092,820,960,1170,1720,2070,2015
"1779","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98303,1040,1210,1480,2180,2620,2015
"1780","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98304,730,850,1040,1530,1840,2015
"1781","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98321,950,1120,1360,2000,2410,2015
"1782","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98323,720,840,1020,1500,1810,2015
"1783","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98327,1190,1390,1700,2510,3010,2015
"1784","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98328,720,840,1030,1520,1820,2015
"1785","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98329,850,990,1210,1780,2140,2015
"1786","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98330,730,850,1040,1530,1840,2015
"1787","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98332,920,1070,1310,1930,2320,2015
"1788","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98333,940,1100,1340,1970,2370,2015
"1789","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98335,770,900,1100,1620,1950,2015
"1790","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98338,680,800,970,1430,1720,2015
"1791","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98349,700,820,1000,1470,1770,2015
"1792","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98351,690,810,990,1460,1750,2015
"1793","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98354,820,960,1170,1720,2070,2015
"1794","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98360,900,1050,1280,1890,2270,2015
"1795","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98367,730,850,1040,1530,1840,2015
"1796","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98371,720,840,1030,1520,1820,2015
"1797","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98372,790,930,1130,1670,2000,2015
"1798","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98373,830,980,1190,1750,2110,2015
"1799","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98374,870,1020,1240,1830,2200,2015
"1800","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98375,1160,1350,1650,2430,2920,2015
"1801","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98385,450,520,640,940,1130,2015
"1802","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98387,830,970,1180,1740,2090,2015
"1803","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98388,680,800,970,1430,1720,2015
"1804","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98390,690,810,990,1460,1750,2015
"1805","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98391,950,1120,1360,2000,2410,2015
"1806","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98394,790,930,1130,1670,2000,2015
"1807","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98396,910,1060,1290,1900,2280,2015
"1808","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98402,550,650,790,1160,1400,2015
"1809","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98403,650,760,930,1370,1650,2015
"1810","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98404,740,860,1050,1550,1860,2015
"1811","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98405,610,710,870,1280,1540,2015
"1812","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98406,690,810,990,1460,1750,2015
"1813","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98407,720,840,1030,1520,1820,2015
"1814","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98408,760,890,1090,1610,1930,2015
"1815","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98409,680,800,970,1430,1720,2015
"1816","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98416,670,780,950,1400,1680,2015
"1817","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98417,730,850,1040,1530,1840,2015
"1818","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98418,730,850,1040,1530,1840,2015
"1819","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98419,730,850,1040,1530,1840,2015
"1820","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98421,730,850,1040,1530,1840,2015
"1821","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98422,910,1070,1300,1920,2300,2015
"1822","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98424,680,800,970,1430,1720,2015
"1823","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98430,730,850,1040,1530,1840,2015
"1824","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98433,1060,1240,1510,2230,2670,2015
"1825","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98438,730,850,1040,1530,1840,2015
"1826","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98439,660,770,940,1390,1660,2015
"1827","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98443,840,980,1200,1770,2130,2015
"1828","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98444,620,730,890,1310,1580,2015
"1829","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98445,810,950,1160,1710,2050,2015
"1830","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98446,720,840,1030,1520,1820,2015
"1831","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98448,730,850,1040,1530,1840,2015
"1832","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98464,730,850,1040,1530,1840,2015
"1833","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98465,620,720,880,1300,1560,2015
"1834","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98466,710,830,1010,1490,1790,2015
"1835","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98467,700,820,1000,1470,1770,2015
"1836","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98490,730,850,1040,1530,1840,2015
"1837","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98496,730,850,1040,1530,1840,2015
"1838","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98498,690,800,980,1440,1740,2015
"1839","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98499,590,690,840,1240,1490,2015
"1840","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98558,730,850,1040,1530,1840,2015
"1841","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98580,790,930,1130,1670,2000,2015
"1842","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98221,710,790,1060,1490,1450,2015
"1843","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98222,660,740,990,1390,1360,2015
"1844","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98229,660,740,990,1390,1360,2015
"1845","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98232,870,970,1300,1820,1780,2015
"1846","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98233,690,770,1030,1450,1410,2015
"1847","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98235,600,660,890,1250,1220,2015
"1848","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98237,630,700,940,1320,1290,2015
"1849","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98238,660,740,990,1390,1360,2015
"1850","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98241,560,620,840,1180,1150,2015
"1851","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98255,720,800,1080,1520,1480,2015
"1852","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98257,700,780,1050,1470,1440,2015
"1853","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98263,660,740,990,1390,1360,2015
"1854","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98267,660,740,990,1390,1360,2015
