"","county","cbsa","region","state","zip","year","Bedrooms","Rent"
"3716","Spokane County","44060","Spokane-Spokane Valley","WA",99204,2013,"Studio",380
"3717","Spokane County","44060","Spokane-Spokane Valley","WA",99204,2013,"One Bedroom",470
"3718","Spokane County","44060","Spokane-Spokane Valley","WA",99204,2013,"Two Bedrooms",630
"3719","Spokane County","44060","Spokane-Spokane Valley","WA",99204,2013,"Three Bedrooms",900
"3720","Spokane County","44060","Spokane-Spokane Valley","WA",99204,2013,"Four Bedrooms",1020
"3721","Spokane County","44060","Spokane-Spokane Valley","WA",99205,2013,"Studio",550
"3722","Spokane County","44060","Spokane-Spokane Valley","WA",99205,2013,"One Bedroom",670
"3723","Spokane County","44060","Spokane-Spokane Valley","WA",99205,2013,"Two Bedrooms",910
"3724","Spokane County","44060","Spokane-Spokane Valley","WA",99205,2013,"Three Bedrooms",1300
"3725","Spokane County","44060","Spokane-Spokane Valley","WA",99205,2013,"Four Bedrooms",1480
"3726","Spokane County","44060","Spokane-Spokane Valley","WA",99206,2013,"Studio",470
"3727","Spokane County","44060","Spokane-Spokane Valley","WA",99206,2013,"One Bedroom",580
"3728","Spokane County","44060","Spokane-Spokane Valley","WA",99206,2013,"Two Bedrooms",780
"3729","Spokane County","44060","Spokane-Spokane Valley","WA",99206,2013,"Three Bedrooms",1120
"3730","Spokane County","44060","Spokane-Spokane Valley","WA",99206,2013,"Four Bedrooms",1270
"3731","Spokane County","44060","Spokane-Spokane Valley","WA",99207,2013,"Studio",470
"3732","Spokane County","44060","Spokane-Spokane Valley","WA",99207,2013,"One Bedroom",580
"3733","Spokane County","44060","Spokane-Spokane Valley","WA",99207,2013,"Two Bedrooms",780
"3734","Spokane County","44060","Spokane-Spokane Valley","WA",99207,2013,"Three Bedrooms",1120
"3735","Spokane County","44060","Spokane-Spokane Valley","WA",99207,2013,"Four Bedrooms",1270
"3736","Spokane County","44060","Spokane-Spokane Valley","WA",99208,2013,"Studio",470
"3737","Spokane County","44060","Spokane-Spokane Valley","WA",99208,2013,"One Bedroom",580
"3738","Spokane County","44060","Spokane-Spokane Valley","WA",99208,2013,"Two Bedrooms",780
"3739","Spokane County","44060","Spokane-Spokane Valley","WA",99208,2013,"Three Bedrooms",1120
"3740","Spokane County","44060","Spokane-Spokane Valley","WA",99208,2013,"Four Bedrooms",1270
"3741","Spokane County","44060","Spokane-Spokane Valley","WA",99209,2013,"Studio",470
"3742","Spokane County","44060","Spokane-Spokane Valley","WA",99209,2013,"One Bedroom",580
"3743","Spokane County","44060","Spokane-Spokane Valley","WA",99209,2013,"Two Bedrooms",780
"3744","Spokane County","44060","Spokane-Spokane Valley","WA",99209,2013,"Three Bedrooms",1120
"3745","Spokane County","44060","Spokane-Spokane Valley","WA",99209,2013,"Four Bedrooms",1270
"3746","Spokane County","44060","Spokane-Spokane Valley","WA",99210,2013,"Studio",470
"3747","Spokane County","44060","Spokane-Spokane Valley","WA",99210,2013,"One Bedroom",580
"3748","Spokane County","44060","Spokane-Spokane Valley","WA",99210,2013,"Two Bedrooms",780
"3749","Spokane County","44060","Spokane-Spokane Valley","WA",99210,2013,"Three Bedrooms",1120
"3750","Spokane County","44060","Spokane-Spokane Valley","WA",99210,2013,"Four Bedrooms",1270
"3751","Spokane County","44060","Spokane-Spokane Valley","WA",99211,2013,"Studio",470
"3752","Spokane County","44060","Spokane-Spokane Valley","WA",99211,2013,"One Bedroom",580
"3753","Spokane County","44060","Spokane-Spokane Valley","WA",99211,2013,"Two Bedrooms",780
"3754","Spokane County","44060","Spokane-Spokane Valley","WA",99211,2013,"Three Bedrooms",1120
"3755","Spokane County","44060","Spokane-Spokane Valley","WA",99211,2013,"Four Bedrooms",1270
"3756","Spokane County","44060","Spokane-Spokane Valley","WA",99212,2013,"Studio",480
"3757","Spokane County","44060","Spokane-Spokane Valley","WA",99212,2013,"One Bedroom",580
"3758","Spokane County","44060","Spokane-Spokane Valley","WA",99212,2013,"Two Bedrooms",790
"3759","Spokane County","44060","Spokane-Spokane Valley","WA",99212,2013,"Three Bedrooms",1130
"3760","Spokane County","44060","Spokane-Spokane Valley","WA",99212,2013,"Four Bedrooms",1280
"3761","Spokane County","44060","Spokane-Spokane Valley","WA",99213,2013,"Studio",470
"3762","Spokane County","44060","Spokane-Spokane Valley","WA",99213,2013,"One Bedroom",580
"3763","Spokane County","44060","Spokane-Spokane Valley","WA",99213,2013,"Two Bedrooms",780
"3764","Spokane County","44060","Spokane-Spokane Valley","WA",99213,2013,"Three Bedrooms",1120
"3765","Spokane County","44060","Spokane-Spokane Valley","WA",99213,2013,"Four Bedrooms",1270
"3766","Spokane County","44060","Spokane-Spokane Valley","WA",99214,2013,"Studio",470
"3767","Spokane County","44060","Spokane-Spokane Valley","WA",99214,2013,"One Bedroom",580
"3768","Spokane County","44060","Spokane-Spokane Valley","WA",99214,2013,"Two Bedrooms",780
"3769","Spokane County","44060","Spokane-Spokane Valley","WA",99214,2013,"Three Bedrooms",1120
"3770","Spokane County","44060","Spokane-Spokane Valley","WA",99214,2013,"Four Bedrooms",1270
"3771","Spokane County","44060","Spokane-Spokane Valley","WA",99216,2013,"Studio",470
"3772","Spokane County","44060","Spokane-Spokane Valley","WA",99216,2013,"One Bedroom",580
"3773","Spokane County","44060","Spokane-Spokane Valley","WA",99216,2013,"Two Bedrooms",780
"3774","Spokane County","44060","Spokane-Spokane Valley","WA",99216,2013,"Three Bedrooms",1120
"3775","Spokane County","44060","Spokane-Spokane Valley","WA",99216,2013,"Four Bedrooms",1270
"3776","Spokane County","44060","Spokane-Spokane Valley","WA",99217,2013,"Studio",480
"3777","Spokane County","44060","Spokane-Spokane Valley","WA",99217,2013,"One Bedroom",580
"3778","Spokane County","44060","Spokane-Spokane Valley","WA",99217,2013,"Two Bedrooms",790
"3779","Spokane County","44060","Spokane-Spokane Valley","WA",99217,2013,"Three Bedrooms",1130
"3780","Spokane County","44060","Spokane-Spokane Valley","WA",99217,2013,"Four Bedrooms",1280
"3781","Spokane County","44060","Spokane-Spokane Valley","WA",99218,2013,"Studio",470
"3782","Spokane County","44060","Spokane-Spokane Valley","WA",99218,2013,"One Bedroom",570
"3783","Spokane County","44060","Spokane-Spokane Valley","WA",99218,2013,"Two Bedrooms",770
"3784","Spokane County","44060","Spokane-Spokane Valley","WA",99218,2013,"Three Bedrooms",1100
"3785","Spokane County","44060","Spokane-Spokane Valley","WA",99218,2013,"Four Bedrooms",1250
"3786","Spokane County","44060","Spokane-Spokane Valley","WA",99219,2013,"Studio",470
"3787","Spokane County","44060","Spokane-Spokane Valley","WA",99219,2013,"One Bedroom",580
"3788","Spokane County","44060","Spokane-Spokane Valley","WA",99219,2013,"Two Bedrooms",780
"3789","Spokane County","44060","Spokane-Spokane Valley","WA",99219,2013,"Three Bedrooms",1120
"3790","Spokane County","44060","Spokane-Spokane Valley","WA",99219,2013,"Four Bedrooms",1270
"3791","Spokane County","44060","Spokane-Spokane Valley","WA",99220,2013,"Studio",470
"3792","Spokane County","44060","Spokane-Spokane Valley","WA",99220,2013,"One Bedroom",580
"3793","Spokane County","44060","Spokane-Spokane Valley","WA",99220,2013,"Two Bedrooms",780
"3794","Spokane County","44060","Spokane-Spokane Valley","WA",99220,2013,"Three Bedrooms",1120
"3795","Spokane County","44060","Spokane-Spokane Valley","WA",99220,2013,"Four Bedrooms",1270
"3796","Spokane County","44060","Spokane-Spokane Valley","WA",99223,2013,"Studio",510
"3797","Spokane County","44060","Spokane-Spokane Valley","WA",99223,2013,"One Bedroom",620
"3798","Spokane County","44060","Spokane-Spokane Valley","WA",99223,2013,"Two Bedrooms",840
"3799","Spokane County","44060","Spokane-Spokane Valley","WA",99223,2013,"Three Bedrooms",1200
"3800","Spokane County","44060","Spokane-Spokane Valley","WA",99223,2013,"Four Bedrooms",1360
"3801","Spokane County","44060","Spokane-Spokane Valley","WA",99224,2013,"Studio",480
"3802","Spokane County","44060","Spokane-Spokane Valley","WA",99224,2013,"One Bedroom",580
"3803","Spokane County","44060","Spokane-Spokane Valley","WA",99224,2013,"Two Bedrooms",790
"3804","Spokane County","44060","Spokane-Spokane Valley","WA",99224,2013,"Three Bedrooms",1130
"3805","Spokane County","44060","Spokane-Spokane Valley","WA",99224,2013,"Four Bedrooms",1280
"3806","Spokane County","44060","Spokane-Spokane Valley","WA",99228,2013,"Studio",470
"3807","Spokane County","44060","Spokane-Spokane Valley","WA",99228,2013,"One Bedroom",580
"3808","Spokane County","44060","Spokane-Spokane Valley","WA",99228,2013,"Two Bedrooms",780
"3809","Spokane County","44060","Spokane-Spokane Valley","WA",99228,2013,"Three Bedrooms",1120
"3810","Spokane County","44060","Spokane-Spokane Valley","WA",99228,2013,"Four Bedrooms",1270
"3811","Spokane County","44060","Spokane-Spokane Valley","WA",99299,2013,"Studio",470
"3812","Spokane County","44060","Spokane-Spokane Valley","WA",99299,2013,"One Bedroom",580
"3813","Spokane County","44060","Spokane-Spokane Valley","WA",99299,2013,"Two Bedrooms",780
"3814","Spokane County","44060","Spokane-Spokane Valley","WA",99299,2013,"Three Bedrooms",1120
"3815","Spokane County","44060","Spokane-Spokane Valley","WA",99299,2013,"Four Bedrooms",1270
"3816","Thurston County","36500","Olympia-Tumwater","WA",98501,2013,"Studio",690
"3817","Thurston County","36500","Olympia-Tumwater","WA",98501,2013,"One Bedroom",750
"3818","Thurston County","36500","Olympia-Tumwater","WA",98501,2013,"Two Bedrooms",920
"3819","Thurston County","36500","Olympia-Tumwater","WA",98501,2013,"Three Bedrooms",1330
"3820","Thurston County","36500","Olympia-Tumwater","WA",98501,2013,"Four Bedrooms",1630
"3821","Thurston County","36500","Olympia-Tumwater","WA",98502,2013,"Studio",660
"3822","Thurston County","36500","Olympia-Tumwater","WA",98502,2013,"One Bedroom",720
"3823","Thurston County","36500","Olympia-Tumwater","WA",98502,2013,"Two Bedrooms",880
"3824","Thurston County","36500","Olympia-Tumwater","WA",98502,2013,"Three Bedrooms",1270
"3825","Thurston County","36500","Olympia-Tumwater","WA",98502,2013,"Four Bedrooms",1560
"3826","Thurston County","36500","Olympia-Tumwater","WA",98503,2013,"Studio",720
"3827","Thurston County","36500","Olympia-Tumwater","WA",98503,2013,"One Bedroom",780
"3828","Thurston County","36500","Olympia-Tumwater","WA",98503,2013,"Two Bedrooms",960
"3829","Thurston County","36500","Olympia-Tumwater","WA",98503,2013,"Three Bedrooms",1390
"3830","Thurston County","36500","Olympia-Tumwater","WA",98503,2013,"Four Bedrooms",1700
"3831","Thurston County","36500","Olympia-Tumwater","WA",98506,2013,"Studio",720
"3832","Thurston County","36500","Olympia-Tumwater","WA",98506,2013,"One Bedroom",780
"3833","Thurston County","36500","Olympia-Tumwater","WA",98506,2013,"Two Bedrooms",960
"3834","Thurston County","36500","Olympia-Tumwater","WA",98506,2013,"Three Bedrooms",1390
"3835","Thurston County","36500","Olympia-Tumwater","WA",98506,2013,"Four Bedrooms",1700
"3836","Thurston County","36500","Olympia-Tumwater","WA",98507,2013,"Studio",720
"3837","Thurston County","36500","Olympia-Tumwater","WA",98507,2013,"One Bedroom",780
"3838","Thurston County","36500","Olympia-Tumwater","WA",98507,2013,"Two Bedrooms",960
"3839","Thurston County","36500","Olympia-Tumwater","WA",98507,2013,"Three Bedrooms",1390
"3840","Thurston County","36500","Olympia-Tumwater","WA",98507,2013,"Four Bedrooms",1700
"3841","Thurston County","36500","Olympia-Tumwater","WA",98508,2013,"Studio",720
"3842","Thurston County","36500","Olympia-Tumwater","WA",98508,2013,"One Bedroom",780
"3843","Thurston County","36500","Olympia-Tumwater","WA",98508,2013,"Two Bedrooms",960
"3844","Thurston County","36500","Olympia-Tumwater","WA",98508,2013,"Three Bedrooms",1390
"3845","Thurston County","36500","Olympia-Tumwater","WA",98508,2013,"Four Bedrooms",1700
"3846","Thurston County","36500","Olympia-Tumwater","WA",98509,2013,"Studio",720
"3847","Thurston County","36500","Olympia-Tumwater","WA",98509,2013,"One Bedroom",780
"3848","Thurston County","36500","Olympia-Tumwater","WA",98509,2013,"Two Bedrooms",960
"3849","Thurston County","36500","Olympia-Tumwater","WA",98509,2013,"Three Bedrooms",1390
"3850","Thurston County","36500","Olympia-Tumwater","WA",98509,2013,"Four Bedrooms",1700
"3851","Thurston County","36500","Olympia-Tumwater","WA",98511,2013,"Studio",720
"3852","Thurston County","36500","Olympia-Tumwater","WA",98511,2013,"One Bedroom",780
"3853","Thurston County","36500","Olympia-Tumwater","WA",98511,2013,"Two Bedrooms",960
"3854","Thurston County","36500","Olympia-Tumwater","WA",98511,2013,"Three Bedrooms",1390
"3855","Thurston County","36500","Olympia-Tumwater","WA",98511,2013,"Four Bedrooms",1700
"3856","Thurston County","36500","Olympia-Tumwater","WA",98512,2013,"Studio",750
"3857","Thurston County","36500","Olympia-Tumwater","WA",98512,2013,"One Bedroom",820
"3858","Thurston County","36500","Olympia-Tumwater","WA",98512,2013,"Two Bedrooms",1000
"3859","Thurston County","36500","Olympia-Tumwater","WA",98512,2013,"Three Bedrooms",1450
"3860","Thurston County","36500","Olympia-Tumwater","WA",98512,2013,"Four Bedrooms",1770
"3861","Thurston County","36500","Olympia-Tumwater","WA",98513,2013,"Studio",910
"3862","Thurston County","36500","Olympia-Tumwater","WA",98513,2013,"One Bedroom",990
"3863","Thurston County","36500","Olympia-Tumwater","WA",98513,2013,"Two Bedrooms",1210
"3864","Thurston County","36500","Olympia-Tumwater","WA",98513,2013,"Three Bedrooms",1750
"3865","Thurston County","36500","Olympia-Tumwater","WA",98513,2013,"Four Bedrooms",2140
"3866","Thurston County","36500","Olympia-Tumwater","WA",98516,2013,"Studio",820
"3867","Thurston County","36500","Olympia-Tumwater","WA",98516,2013,"One Bedroom",890
"3868","Thurston County","36500","Olympia-Tumwater","WA",98516,2013,"Two Bedrooms",1090
"3869","Thurston County","36500","Olympia-Tumwater","WA",98516,2013,"Three Bedrooms",1580
"3870","Thurston County","36500","Olympia-Tumwater","WA",98516,2013,"Four Bedrooms",1930
"3871","Thurston County","36500","Olympia-Tumwater","WA",98530,2013,"Studio",630
"3872","Thurston County","36500","Olympia-Tumwater","WA",98530,2013,"One Bedroom",690
"3873","Thurston County","36500","Olympia-Tumwater","WA",98530,2013,"Two Bedrooms",840
"3874","Thurston County","36500","Olympia-Tumwater","WA",98530,2013,"Three Bedrooms",1220
"3875","Thurston County","36500","Olympia-Tumwater","WA",98530,2013,"Four Bedrooms",1490
"3876","Thurston County","36500","Olympia-Tumwater","WA",98531,2013,"Studio",590
"3877","Thurston County","36500","Olympia-Tumwater","WA",98531,2013,"One Bedroom",650
"3878","Thurston County","36500","Olympia-Tumwater","WA",98531,2013,"Two Bedrooms",790
"3879","Thurston County","36500","Olympia-Tumwater","WA",98531,2013,"Three Bedrooms",1140
"3880","Thurston County","36500","Olympia-Tumwater","WA",98531,2013,"Four Bedrooms",1400
"3881","Thurston County","36500","Olympia-Tumwater","WA",98540,2013,"Studio",720
"3882","Thurston County","36500","Olympia-Tumwater","WA",98540,2013,"One Bedroom",780
"3883","Thurston County","36500","Olympia-Tumwater","WA",98540,2013,"Two Bedrooms",960
"3884","Thurston County","36500","Olympia-Tumwater","WA",98540,2013,"Three Bedrooms",1390
"3885","Thurston County","36500","Olympia-Tumwater","WA",98540,2013,"Four Bedrooms",1700
"3886","Thurston County","36500","Olympia-Tumwater","WA",98568,2013,"Studio",720
"3887","Thurston County","36500","Olympia-Tumwater","WA",98568,2013,"One Bedroom",780
"3888","Thurston County","36500","Olympia-Tumwater","WA",98568,2013,"Two Bedrooms",960
"3889","Thurston County","36500","Olympia-Tumwater","WA",98568,2013,"Three Bedrooms",1390
"3890","Thurston County","36500","Olympia-Tumwater","WA",98568,2013,"Four Bedrooms",1700
"3891","Thurston County","36500","Olympia-Tumwater","WA",98576,2013,"Studio",730
"3892","Thurston County","36500","Olympia-Tumwater","WA",98576,2013,"One Bedroom",790
"3893","Thurston County","36500","Olympia-Tumwater","WA",98576,2013,"Two Bedrooms",970
"3894","Thurston County","36500","Olympia-Tumwater","WA",98576,2013,"Three Bedrooms",1400
"3895","Thurston County","36500","Olympia-Tumwater","WA",98576,2013,"Four Bedrooms",1720
"3896","Thurston County","36500","Olympia-Tumwater","WA",98579,2013,"Studio",640
"3897","Thurston County","36500","Olympia-Tumwater","WA",98579,2013,"One Bedroom",700
"3898","Thurston County","36500","Olympia-Tumwater","WA",98579,2013,"Two Bedrooms",860
"3899","Thurston County","36500","Olympia-Tumwater","WA",98579,2013,"Three Bedrooms",1250
"3900","Thurston County","36500","Olympia-Tumwater","WA",98579,2013,"Four Bedrooms",1520
"3901","Thurston County","36500","Olympia-Tumwater","WA",98589,2013,"Studio",700
"3902","Thurston County","36500","Olympia-Tumwater","WA",98589,2013,"One Bedroom",760
"3903","Thurston County","36500","Olympia-Tumwater","WA",98589,2013,"Two Bedrooms",930
"3904","Thurston County","36500","Olympia-Tumwater","WA",98589,2013,"Three Bedrooms",1350
"3905","Thurston County","36500","Olympia-Tumwater","WA",98589,2013,"Four Bedrooms",1650
"3906","Thurston County","36500","Olympia-Tumwater","WA",98597,2013,"Studio",910
"3907","Thurston County","36500","Olympia-Tumwater","WA",98597,2013,"One Bedroom",990
"3908","Thurston County","36500","Olympia-Tumwater","WA",98597,2013,"Two Bedrooms",1210
"3909","Thurston County","36500","Olympia-Tumwater","WA",98597,2013,"Three Bedrooms",1750
"3910","Thurston County","36500","Olympia-Tumwater","WA",98597,2013,"Four Bedrooms",2140
"3911","Whatcom County","13380","Bellingham","WA",98220,2013,"Studio",580
"3912","Whatcom County","13380","Bellingham","WA",98220,2013,"One Bedroom",680
"3913","Whatcom County","13380","Bellingham","WA",98220,2013,"Two Bedrooms",900
"3914","Whatcom County","13380","Bellingham","WA",98220,2013,"Three Bedrooms",1300
"3915","Whatcom County","13380","Bellingham","WA",98220,2013,"Four Bedrooms",1460
"3916","Whatcom County","13380","Bellingham","WA",98225,2013,"Studio",560
"3917","Whatcom County","13380","Bellingham","WA",98225,2013,"One Bedroom",660
"3918","Whatcom County","13380","Bellingham","WA",98225,2013,"Two Bedrooms",870
"3919","Whatcom County","13380","Bellingham","WA",98225,2013,"Three Bedrooms",1260
